Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Valid
203	Spectrogram 1	1	606.000000000	609.000000000	0.0	24000.0	0.971_1_ELDON2_20250421_052800_2415.0s_2418.0s.wav	1
204	Waveform 1	1	609.000000000	612.000000000	0.0	24000.0	0.971_25_ELDON3_20250423_062502_2133.0s_2136.0s.wav	1
204	Spectrogram 1	1	609.000000000	612.000000000	0.0	24000.0	0.971_25_ELDON3_20250423_062502_2133.0s_2136.0s.wav	1
205	Waveform 1	1	612.000000000	615.000000000	0.0	24000.0	0.985_23_ELDON2_20250419_053100_2520.0s_2523.0s.wav	1
205	Spectrogram 1	1	612.000000000	615.000000000	0.0	24000.0	0.985_23_ELDON2_20250419_053100_2520.0s_2523.0s.wav	1
206	Waveform 1	1	615.000000000	618.000000000	0.0	24000.0	0.988_2_ELDON1_20250430_051600_3255.0s_3258.0s.wav	1
206	Spectrogram 1	1	615.000000000	618.000000000	0.0	24000.0	0.988_2_ELDON1_20250430_051600_3255.0s_3258.0s.wav	1
207	Waveform 1	1	618.000000000	621.000000000	0.0	24000.0	0.990_1_ELDON2_20250430_061602_2466.0s_2469.0s.wav	1
207	Spectrogram 1	1	618.000000000	621.000000000	0.0	24000.0	0.990_1_ELDON2_20250430_061602_2466.0s_2469.0s.wav	1
208	Waveform 1	1	621.000000000	624.000000000	0.0	24000.0	0.994_19_ELDON1_20250423_062502_2532.0s_2535.0s.wav	1
208	Spectrogram 1	1	621.000000000	624.000000000	0.0	24000.0	0.994_19_ELDON1_20250423_062502_2532.0s_2535.0s.wav	1
209	Waveform 1	1	624.000000000	627.000000000	0.0	24000.0	0.996_2_ELDON2_20250430_190400_1374.0s_1377.0s.wav	1
209	Spectrogram 1	1	624.000000000	627.000000000	0.0	24000.0	0.996_2_ELDON2_20250430_190400_1374.0s_1377.0s.wav	1
210	Waveform 1	1	627.000000000	630.000000000	0.0	24000.0	0.998_20_ELDON3_20250425_062302_1233.0s_1236.0s.wav	1
210	Spectrogram 1	1	627.000000000	630.000000000	0.0	24000.0	0.998_20_ELDON3_20250425_062302_1233.0s_1236.0s.wav	1
211	Waveform 1	1	630.000000000	633.000000000	0.0	24000.0	0.999_20_ELDON1_20250423_062502_2433.0s_2436.0s.wav	1
211	Spectrogram 1	1	630.000000000	633.000000000	0.0	24000.0	0.999_20_ELDON1_20250423_062502_2433.0s_2436.0s.wav	1
